"country","year","parent_company","empty","hdpe","ldpe","o","pet","pp","ps","pvc","grand_total","total","num_events","volunteers","id","document.id","array.index","gdp","sex_ratio","surface_area","life_expectancy_male","unemployment","imports","homicide_rate","iso2","employment_services","employment_industry","urban_population_growth","secondary_school_enrollment_female","employment_agriculture","capital","co2_emissions","forested_area","tourists","exports","life_expectancy_female","post_secondary_enrollment_female","post_secondary_enrollment_male","primary_school_enrollment_female","infant_mortality","gdp_growth","threatened_species","population","urban_population","secondary_school_enrollment_male","name","pop_growth","region","pop_density","internet_users","gdp_per_capita","fertility","refugees","primary_school_enrollment_male","currency.code","currency.name","isoa2","AreaPerCap","AreaTotHA","BiocapPerCap","BiocapTotGHA","Earths","EFConsPerCap","EFConsTotGHA","EFExportsPerCap","EFExportsTotGHA","EFImportsPerCap","EFImportsTotGHA","EFProdPerCap","EFProdTotGHA","GDP-PPP","GDP-USD","HDI","Population","api_country"
"NIGERIA",2019,"Amstel malt",0,0,0,0,0,0,0,0,0,0,14,1648,"33",1,1,421821,102.8,923768,53.3,8,72765,34.5,"NG",53.1,12.2,4.6,39.8,34.7,"Abuja",86,7.7,1889,79964,55.1,8.3,12,82.2,62.1,1.9,380,206140,51.2,44.1,"Nigeria",2.6,"Western Africa",226.3,42,2153.5,5.4,2211.1,87.2,"NGN","Naira","NG",0.492820947075408,100192469.824219,0.473032625345167,96169424.8631738,0.589802661777412,0.910213798823537,185050106.15602,0.0485329082618421,9866934.38126554,0.184543667768816,37518465.8320714,0.774203039316563,157398574.705215,25260.154296875,2204.18676757812,0.537000000476837,203304000,"Nigeria"
"Netherlands",2019,"Grand Total",0,0,0,5064,3,0,0,0,5067,5067,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Slammers Energy Drink",0,0,0,710,0,0,0,0,710,710,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Redbull",0,0,0,536,0,0,0,0,536,536,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Heineken International",0,0,0,414,0,0,0,0,414,414,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"The Coca-Cola Company",0,0,0,389,0,0,0,0,389,389,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Ola",0,0,0,359,0,0,0,0,359,359,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Philip Morris",0,0,0,270,0,0,0,0,270,270,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"McDonald's Corporation",0,0,0,254,0,0,0,0,254,254,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"PepsiCo",0,0,0,147,0,0,0,0,147,147,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Mars, Incorporated",0,0,0,133,0,0,0,0,133,133,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Antaflu",0,0,0,123,0,0,0,0,123,123,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Spa",0,0,0,90,0,0,0,0,90,90,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Haribo",0,0,0,87,0,0,0,0,87,87,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Bavaria",0,0,0,69,0,0,0,0,69,69,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Reynolds American, Inc.",0,0,0,66,0,0,0,0,66,66,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Nestlé",0,0,0,60,0,0,0,0,60,60,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Albert Heijn",0,0,0,59,0,0,0,0,59,59,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Jumbo",0,0,0,59,0,0,0,0,59,59,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Perfetti van Melle",0,0,0,58,0,0,0,0,58,58,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Caprison",0,0,0,54,0,0,0,0,54,54,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Aa Drink",0,0,0,52,0,0,0,0,52,52,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Bullit",0,0,0,47,0,0,0,0,47,47,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Grolsch",0,0,0,46,0,0,0,0,46,46,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Mondelez International",0,0,0,41,0,0,0,0,41,41,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Lidl",0,0,0,39,0,0,0,0,39,39,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Goldenpower",0,0,0,39,0,0,0,0,39,39,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Ferrero Group",0,0,0,36,0,0,0,0,36,36,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Hertog Jan",0,0,0,34,0,0,0,0,34,34,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Icetea",0,0,0,31,0,0,0,0,31,31,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Jupiler",0,0,0,31,0,0,0,0,31,31,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Sourcy",0,0,0,30,0,0,0,0,30,30,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Wicky",0,0,0,30,0,0,0,0,30,30,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Sportlife",0,0,0,24,0,0,0,0,24,24,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Fernandes",0,0,0,23,0,0,0,0,23,23,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Taksi",0,0,0,22,0,0,0,0,22,22,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Chocomel",0,0,0,22,0,0,0,0,22,22,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
"Netherlands",2019,"Gulpener",0,0,0,21,0,0,0,0,21,21,2,827,"34",1,1,914105,99.3,41542,80.3,3,514513,0.6,"NL",82.2,15.8,1,136.5,2,"Amsterdam",155.6,11.2,18780,577617,83.8,90.9,79.3,104.2,2.5,2.6,71,17135,91.9,134.7,"Netherlands",0.2,"Western Europe",508.2,94.7,53583.1,1.7,109.1,104.2,"EUR","Euro","NL",0.538835911320685,9355970,0.916509572436922,15913631.3751171,3.26960186782807,5.04581774485016,87612051.1912019,12.6589105944764,219800472.214847,14.1470652741731,245639749.527445,3.55542719170305,61733951.735375,3297664.5,52426.3828125,0.940999984741211,17363300,"Netherlands"
